"gene"	"gene_cor"	"DIS3L2_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"COL4A3"	0.0998655178888517	2.34763032255199	"DIS3L2"	"chr2"	227262710.5	2
"SLC18B1"	0.0998416205715474	2.34669968558892	"DIS3L2"	"chr6"	132791422.25	6
"GPAT2"	0.0998203564299368	2.34587175321604	"DIS3L2"	"chr2"	96028656	2
"ANO6"	0.0998124933397356	2.34556563724219	"DIS3L2"	"chr12"	45337442.5	12
"ZBTB11"	-0.0997965948570471	2.3449467605398	"DIS3L2"	"chr3"	101672475.75	3
"RAB24"	0.0997957472937651	2.34491377000306	"DIS3L2"	"chr5"	177303004	5
"MFAP5"	0.0997739638072632	2.3440659523406	"DIS3L2"	"chr12"	8660885.66666667	12
"FYCO1"	-0.0997692201399669	2.34388134887645	"DIS3L2"	"chr3"	45970239.5	3
"RGL4"	-0.0997347081167789	2.34253851321051	"DIS3L2"	"chr22"	23692532	22
"MLLT11"	-0.0997273701703204	2.34225305077789	"DIS3L2"	"chr1"	151067280.25	1
"AFAP1L2"	0.0997255407841711	2.34218188639011	"DIS3L2"	"chr10"	114321592	10
"NDUFS5"	-0.0996419702788993	2.33893212777816	"DIS3L2"	"chr1"	39028786	1
"SIM2"	-0.0996064509389345	2.33755161383121	"DIS3L2"	"chr21"	36725157.3333333	21
"MAL"	-0.099566417040393	2.33599613966051	"DIS3L2"	"chr2"	95025843	2
"STARD3NL"	0.0995574545242147	2.33564798403363	"DIS3L2"	"chr7"	38207628.3333333	7
"TCTEX1D4"	-0.0995452663040643	2.33517456657163	"DIS3L2"	"chr1"	44806520.3333333	1
"CLDN2"	0.10068876182946	2.33342183708365	"DIS3L2"	"chrX"	106928309.75	24
"ARFIP2"	-0.0994822716091579	2.33272850384898	"DIS3L2"	"chr11"	6479425.5	11
"ASB15"	0.099475425660189	2.33246275778618	"DIS3L2"	"chr7"	123621786.75	7
"ANXA3"	0.0994723900974547	2.33234492831261	"DIS3L2"	"chr4"	78576935.5	4
"SQSTM1"	0.0994699361009658	2.33224967536844	"DIS3L2"	"chr5"	179825981.25	5
"UQCRC2"	-0.0994558754829337	2.33170394511059	"DIS3L2"	"chr16"	21962335.25	16
"PLTP"	0.099336535061724	2.32707468112509	"DIS3L2"	"chr20"	45907283	20
"ATP5F1B"	-0.0993064644787365	2.32590898076717	"DIS3L2"	"chr12"	56645387.5	12
"DNAJA1"	-0.0993043726295419	2.32582790047344	"DIS3L2"	"chr9"	33030511	9
"TBC1D22B"	0.0993019137603139	2.32573259631229	"DIS3L2"	"chr6"	37282454	6
"DDX41"	-0.0992681617750933	2.32442459543875	"DIS3L2"	"chr5"	177515510.5	5
"TGM6"	-0.0992626979684124	2.32421289064728	"DIS3L2"	"chr20"	2397199.25	20
"RSU1"	0.0992586323242136	2.32405536658378	"DIS3L2"	"chr10"	16759204.75	10
"DLX4"	0.099208169146338	2.32210062152464	"DIS3L2"	"chr17"	49973104.25	17
"IFNAR1"	-0.0992056487265313	2.32200301265736	"DIS3L2"	"chr21"	33332346.25	21
"WWTR1"	0.0999293005658367	2.32123662143954	"DIS3L2"	"chr3"	149657180.25	3
"ZNF423"	-0.0991703245536206	2.32063522850043	"DIS3L2"	"chr16"	49638210.25	16
"USP9X"	0.100331560343464	2.31973632809647	"DIS3L2"	"chrX"	41173542	24
"ACAT2"	-0.099145770258121	2.31968470913508	"DIS3L2"	"chr6"	159766459.75	6
"PWWP2B"	-0.0998846634978973	2.31952132283563	"DIS3L2"	"chr10"	132402977.25	10
"POU2F2"	-0.0991296016804047	2.31905891847836	"DIS3L2"	"chr19"	42107608.25	19
"UIMC1"	0.0998151919214852	2.31685299545971	"DIS3L2"	"chr5"	176973057.75	5
"ADAM20"	-0.0990488121753752	2.31593333824132	"DIS3L2"	"chr14"	70524639.75	14
"SIKE1"	0.0990456979379956	2.31581289837687	"DIS3L2"	"chr1"	114780356.5	1
"GSTM2"	0.0990069258402771	2.31431369907764	"DIS3L2"	"chr1"	109668430.25	1
"COQ7"	-0.0989963412637912	2.31390451278817	"DIS3L2"	"chr16"	19073008.25	16
"MAP3K7"	0.0996565149146644	2.31076433708869	"DIS3L2"	"chr6"	90557618.25	6
"CBX8"	0.0996007637983405	2.30862705409801	"DIS3L2"	"chr17"	79795909.5	17
"CASP2"	0.0988172872812791	2.30698817663806	"DIS3L2"	"chr7"	143290044.5	7
"UNC119"	0.0988129455156596	2.30682059961692	"DIS3L2"	"chr17"	28550598.75	17
"OR52I2"	-0.0988102159844953	2.30671525244547	"DIS3L2"	"chr11"	4586925.25	11
"VTCN1"	0.0987978225456879	2.30623695476877	"DIS3L2"	"chr1"	117196459	1
"ZNF286B"	0.0987859102466537	2.30577727391049	"DIS3L2"	"chr17"	18666394.6666667	17
"NUCB1"	0.0987714615993909	2.30521978202792	"DIS3L2"	"chr19"	48907812.5	19
"PHACTR2"	0.098757295715548	2.30467326798207	"DIS3L2"	"chr6"	143746314.75	6
"ZNF783"	-0.0987349884897479	2.30381279993097	"DIS3L2"	"chr7"	149269508.75	7
"SEPHS1"	0.0987254214009098	2.30344381455582	"DIS3L2"	"chr10"	13335699.75	10
"VAV3"	-0.0986929149527094	2.30219032745858	"DIS3L2"	"chr1"	107675734.25	1
"ZNF880"	-0.0986853269553442	2.30189777602722	"DIS3L2"	"chr19"	52378208.5714286	19
"CACNG8"	-0.0986623670435201	2.30101268507852	"DIS3L2"	"chr19"	53970724.25	19
"HPS5"	0.0986494821090422	2.30051605551411	"DIS3L2"	"chr11"	18304365.25	11
"HAND1"	0.0986421489489403	2.3002334350911	"DIS3L2"	"chr5"	154477791.5	5
"BRPF3"	0.0993667042152543	2.29966525970168	"DIS3L2"	"chr6"	36202023.75	6
"CYS1"	0.0986152184849637	2.29919568724538	"DIS3L2"	"chr2"	10080146.25	2
"ZNHIT2"	-0.0985888033415658	2.29817803184349	"DIS3L2"	"chr11"	65117167.25	11
"FAAP20"	0.0985726765946196	2.29755685595157	"DIS3L2"	"chr1"	2194313.75	1
"FGF1"	0.0985178888722982	2.29544717018578	"DIS3L2"	"chr5"	142614095.25	5
"C17orf75"	0.0985168843972969	2.2954085006672	"DIS3L2"	"chr17"	32341117.75	17
"TRIP11"	0.0992315567150018	2.29449886085228	"DIS3L2"	"chr14"	92023962.25	14
"DNAJC13"	0.0984803985268341	2.29400412321308	"DIS3L2"	"chr3"	132477003	3
"TRPM8"	0.0984723050056158	2.29369265566219	"DIS3L2"	"chr2"	233942280.75	2
"WDHD1"	0.0992031367484891	2.29341319016225	"DIS3L2"	"chr14"	54991368.75	14
"CCAR2"	-0.0991494951490906	2.2913647512931	"DIS3L2"	"chr8"	22611936.5	8
"TMX1"	0.0983946950605543	2.29070705676644	"DIS3L2"	"chr14"	51242999.5	14
"UBP1"	0.099123113235811	2.29035763857712	"DIS3L2"	"chr3"	33418434.75	3
"MX2"	-0.0983839705801368	2.29029465156844	"DIS3L2"	"chr21"	41378690.5	21
"CAMK4"	0.0983463792525397	2.28884939617294	"DIS3L2"	"chr5"	111342921	5
"SEPT3"	-0.0983325911589336	2.28831941012002	"DIS3L2"	"chr22"	41986764.25	22
"SLC30A6"	0.0983249155746766	2.28802440384599	"DIS3L2"	"chr2"	32195741.75	2
"ABCA9"	0.0982886044489125	2.2866290745852	"DIS3L2"	"chr17"	69029570.5	17
"STAG2"	-0.0994215456307495	2.28505876948311	"DIS3L2"	"chrX"	124059020.25	24
"OR6C76"	0.0981931680413222	2.28296383022742	"DIS3L2"	"chr12"	55426524	12
"MEA1"	0.0981705694745653	2.28209637446747	"DIS3L2"	"chr6"	43013295.75	6
"GPR141"	-0.0981114120507628	2.27982639677734	"DIS3L2"	"chr7"	37740581.5	7
"CDK5RAP3"	0.0980531098118075	2.27759037468821	"DIS3L2"	"chr17"	47975170	17
"SNRPB2"	0.0980517397700872	2.27753784412025	"DIS3L2"	"chr20"	16733523.5	20
"FAM155A"	-0.0980410053780514	2.27712628434388	"DIS3L2"	"chr13"	107866414.25	13
"BICRA"	-0.0980408585329404	2.27712065452485	"DIS3L2"	"chr19"	47679161.5	19
"PSMB11"	-0.098026335331663	2.27656389247704	"DIS3L2"	"chr14"	23042460	14
"LAMA5"	-0.098024663899513	2.27649982089243	"DIS3L2"	"chr20"	62343151.5	20
"STAT2"	-0.0980093453874763	2.27591265443292	"DIS3L2"	"chr12"	56353980.75	12
"IFT172"	-0.0979789034686423	2.27474603197496	"DIS3L2"	"chr2"	27466396	2
"ZNF460"	-0.0979775449955497	2.27469397854705	"DIS3L2"	"chr19"	57285298.25	19
"POU3F1"	0.0979709898205123	2.27444280861342	"DIS3L2"	"chr1"	38046541.25	1
"DNAAF2"	0.0979661751008796	2.27425833557504	"DIS3L2"	"chr14"	49634673.5	14
"OR12D3"	0.0979013898775701	2.27177688016161	"DIS3L2"	"chr6"	29374951.5	6
"DAP3"	-0.0978856431110773	2.27117394606675	"DIS3L2"	"chr1"	155720833	1
"GP2"	0.0978333320236077	2.26917157912973	"DIS3L2"	"chr16"	20324004.75	16
"CRYZL1"	-0.0977982281032229	2.26782838002335	"DIS3L2"	"chr21"	33610721.25	21
"MLF1"	0.0977924818487047	2.26760854724933	"DIS3L2"	"chr3"	158595494.5	3
"RNASEH2A"	0.0977924522816525	2.26760741613972	"DIS3L2"	"chr19"	12808606.75	19
"C7orf26"	0.0977811783138325	2.26717614331215	"DIS3L2"	"chr7"	6593818	7
"YJEFN3"	0.0977785350086919	2.26707503280155	"DIS3L2"	"chr19"	19532669	19
"KIAA1211"	-0.097772247949016	2.26683455238949	"DIS3L2"	"chr4"	56314506	4
"CCDC9B"	-0.097760448132997	2.26638324424067	"DIS3L2"	"chr15"	40338749.75	15
"PCGF6"	-0.098476878851462	2.26575941388105	"DIS3L2"	"chr10"	103350905	10
"NT5C3B"	0.0977370088989641	2.2654869001818	"DIS3L2"	"chr17"	41833571	17
"SIPA1L2"	-0.0977344288527782	2.26538824733524	"DIS3L2"	"chr1"	232498153	1
"DAOA"	0.0977304159815988	2.26523481217379	"DIS3L2"	"chr13"	105472641.333333	13
"HAUS2"	0.0977199526453076	2.26483476381688	"DIS3L2"	"chr15"	42554634.75	15
"CWC27"	0.0977017558995529	2.26413912814413	"DIS3L2"	"chr5"	64781983.6666667	5
"GADD45GIP1"	-0.0976984339258589	2.26401214571926	"DIS3L2"	"chr19"	12957044.75	19
"PTRH2"	0.0976981319244749	2.26400060190029	"DIS3L2"	"chr17"	59697834.25	17
"ST18"	-0.0976846541209515	2.26348545198052	"DIS3L2"	"chr8"	52193221.25	8
"KLF13"	0.0976718853174083	2.26299745730576	"DIS3L2"	"chr15"	31327282.75	15
"KRBOX4"	-0.0988221319435032	2.26236447122606	"DIS3L2"	"chrX"	46459736.25	24
"B9D2"	-0.0976206597436307	2.26104027777883	"DIS3L2"	"chr19"	41362108.5	19
"SYNDIG1L"	0.0975649292780201	2.2589119714546	"DIS3L2"	"chr14"	74409551	14
"DAZL"	0.0975472844822751	2.25823834486176	"DIS3L2"	"chr3"	16597902.3333333	3
"MGME1"	0.0975272300379809	2.25747285075013	"DIS3L2"	"chr20"	17970152.25	20
"MRPL27"	-0.097511001062858	2.25685347582146	"DIS3L2"	"chr17"	50371179.5	17
"MAPK11"	-0.0982243396852273	2.25618402276512	"DIS3L2"	"chr22"	50268162	22
"SH3TC1"	-0.0974785454033108	2.25561507628992	"DIS3L2"	"chr4"	8220262	4
"RNF20"	-0.0981999233646578	2.25525935134145	"DIS3L2"	"chr9"	101542682	9
"DDX25"	-0.0974589774760697	2.25486859893545	"DIS3L2"	"chr11"	125906490.25	11
"AFTPH"	0.0974547058884473	2.2547056633385	"DIS3L2"	"chr2"	64552151	2
"SPATA7"	-0.097377890758682	2.2517766603947	"DIS3L2"	"chr14"	88426412.75	14
"RUBCNL"	0.0973705978678869	2.25149868051681	"DIS3L2"	"chr13"	46371629.5	13
"EPS8"	0.0973680924585995	2.25140318702785	"DIS3L2"	"chr12"	15664330.5	12
"BICDL2"	0.0973651432650609	2.25129078141103	"DIS3L2"	"chr16"	3031954.5	16
"HIST1H2BF"	0.097334250602249	2.25011351179576	"DIS3L2"	"chr6"	26199655.2	6
"DGKD"	0.0973159757921361	2.24941723767832	"DIS3L2"	"chr2"	233444995	2
"PRMT8"	-0.0980373440801048	2.24910728958152	"DIS3L2"	"chr12"	3557097	12
"SUPT16H"	0.0980281138000649	2.2487582722718	"DIS3L2"	"chr14"	21368143.25	14
"PVRIG"	0.0972345447430576	2.24631604795092	"DIS3L2"	"chr7"	100220172.75	7
"NDUFAF2"	-0.0972296335380679	2.24612908197469	"DIS3L2"	"chr5"	60945314.75	5
"PPP1R14B"	0.0972271538214568	2.24603468402778	"DIS3L2"	"chr11"	64246575.75	11
"PCDH15"	0.0972245475074205	2.24593546896972	"DIS3L2"	"chr10"	54155657.25	10
"ERGIC3"	0.0972241236847778	2.24591933544519	"DIS3L2"	"chr20"	35542417.75	20
"ACACB"	-0.0971821927458629	2.24432345879679	"DIS3L2"	"chr12"	109198663	12
"VRK3"	-0.0971807894563868	2.24427006021003	"DIS3L2"	"chr19"	50009767.5	19
"HPRT1"	0.098338184174757	2.24412707609298	"DIS3L2"	"chrX"	134471056	24
"IMP3"	-0.0971456480971101	2.2429330593421	"DIS3L2"	"chr15"	75639984.5	15
"EBAG9"	0.0971336727244655	2.24247753380589	"DIS3L2"	"chr8"	109554335	8
"UBE2N"	0.0978364530197746	2.24151746503466	"DIS3L2"	"chr12"	93418862.5	12
"KRTAP22-2"	-0.0970888843208254	2.2407742716319	"DIS3L2"	"chr21"	30590356.75	21
"CACNG2"	-0.0970571949434377	2.23956955643997	"DIS3L2"	"chr22"	36673731.5	22
"NDUFB8"	-0.0970571661513485	2.239568462021	"DIS3L2"	"chr10"	100528842.5	10
"CHD4"	0.0977842026061331	2.23954557037195	"DIS3L2"	"chr12"	6599450.25	12
"IL17RE"	0.0970383589641311	2.23885363904996	"DIS3L2"	"chr3"	9904131	3
"LY6G6C"	0.097033072459331	2.23865273092006	"DIS3L2"	"chr6"	31720541.75	6
"GABRE"	0.0981650060501527	2.23761941620332	"DIS3L2"	"chrX"	151968185.5	24
"STARD9"	-0.0969867152920073	2.23689137287301	"DIS3L2"	"chr15"	42659218.25	15
"MRPL28"	-0.0969609058497105	2.23591104301435	"DIS3L2"	"chr16"	369811.25	16
"KIAA0100"	0.0969593279704527	2.23585111701009	"DIS3L2"	"chr17"	28638584.5	17
"DSEL"	0.0969455521695234	2.23532796340047	"DIS3L2"	"chr18"	67513693.25	18
"AVPR1A"	0.0969210821300956	2.23439883800862	"DIS3L2"	"chr12"	63150508.5	12
"ADAM8"	0.0969202805388615	2.23436840502233	"DIS3L2"	"chr10"	133272812.25	10
"PLXNA1"	-0.0969192060689918	2.23432761233792	"DIS3L2"	"chr3"	126996801.5	3
"PBX2"	0.0969077783999716	2.2338937799957	"DIS3L2"	"chr6"	32188312.75	6
"LRRFIP1"	0.0969062452587084	2.23383558015452	"DIS3L2"	"chr2"	237723984.75	2
"MBOAT4"	0.0968756672729547	2.23267496713851	"DIS3L2"	"chr8"	30136674.3333333	8
"SDHAF1"	-0.0968721408207526	2.23254113768589	"DIS3L2"	"chr19"	35995383.5	19
"KLRC4"	0.0968579946252801	2.23200432874522	"DIS3L2"	"chr12"	10409370	12
"FRS3"	0.0968257843940031	2.23078228783056	"DIS3L2"	"chr6"	41773952.25	6
"AIFM2"	-0.0967809433523216	2.22908161414272	"DIS3L2"	"chr10"	70123169	10
"EARS2"	-0.0967801016402686	2.22904969715426	"DIS3L2"	"chr16"	23544161.25	16
"ABCG8"	0.0967783644740736	2.22898382606854	"DIS3L2"	"chr2"	43852391	2
"PTRH1"	0.0967554137227622	2.22811365754451	"DIS3L2"	"chr9"	127715445.5	9
"GAREM2"	0.0967341282442538	2.22730678363355	"DIS3L2"	"chr2"	26184261.75	2
"IGFBP6"	0.0966940775764047	2.22578898122173	"DIS3L2"	"chr12"	53099292.25	12
"PQLC2"	0.0966801961296237	2.22526303964452	"DIS3L2"	"chr1"	19325689.25	1
"KLHL18"	0.096670783747969	2.22490645886029	"DIS3L2"	"chr3"	47327602	3
"UQCRC1"	-0.0966700370272011	2.2248781711831	"DIS3L2"	"chr3"	48606196.5	3
"MRPL46"	-0.0966640090197305	2.2246498217515	"DIS3L2"	"chr15"	88467268.75	15
"OR2D3"	0.0966628844038677	2.22460722105166	"DIS3L2"	"chr11"	6921353	11
"ABHD8"	-0.0966587652760997	2.22445119116123	"DIS3L2"	"chr19"	17301372.25	19
"SPAG6"	-0.0966042672231925	2.22238737096145	"DIS3L2"	"chr10"	22367426.75	10
"ALDH16A1"	-0.096541891618794	2.22002644199258	"DIS3L2"	"chr19"	49459545	19
"MGAT2"	0.096532941991434	2.21968780286163	"DIS3L2"	"chr14"	49621718.25	14
"ABHD10"	0.0965076066147299	2.21872929829611	"DIS3L2"	"chr3"	111979820.5	3
"NFIC"	0.0964769244874134	2.21756879743692	"DIS3L2"	"chr19"	3378151.5	19
"PTPRO"	0.0964690519577433	2.21727108239941	"DIS3L2"	"chr12"	15576772.5	12
"ACSM2B"	0.0964506823228358	2.2165764789523	"DIS3L2"	"chr16"	20557927	16
"MNS1"	0.0964113127891682	2.21508819249901	"DIS3L2"	"chr15"	56454938.5	15
"NLRP4"	-0.0964092278824151	2.21500939112403	"DIS3L2"	"chr19"	55858279.25	19
"KAT7"	0.0970981181624946	2.21373618795339	"DIS3L2"	"chr17"	49809291.75	17
"ABCD4"	0.0963486945121863	2.21272209437832	"DIS3L2"	"chr14"	74296760	14
"TMBIM6"	0.0963422884421928	2.21248010764432	"DIS3L2"	"chr12"	49754374	12
"TUT4"	0.0963354450474035	2.21222161619692	"DIS3L2"	"chr1"	52501979.5	1
"TBC1D7"	0.0963223450400241	2.21172684085563	"DIS3L2"	"chr6"	13323507	6
"LUC7L2"	0.0963154297951425	2.21146568134037	"DIS3L2"	"chr7"	139395396.25	7
"NPAS1"	0.0963138541679532	2.21140617879511	"DIS3L2"	"chr19"	47025196.25	19
"PPP3R1"	0.0963085098011329	2.21120435836752	"DIS3L2"	"chr2"	68209667.75	2
"SEPT8"	-0.096297478275611	2.21078780258704	"DIS3L2"	"chr5"	132763724.75	5
"TRIM5"	0.0962856284726656	2.21034039327144	"DIS3L2"	"chr11"	5679903.4	11
"TMEM59L"	0.0962831105412492	2.21024533052656	"DIS3L2"	"chr19"	18614522.5	19
"S100A6"	-0.0962753599577182	2.20995272586385	"DIS3L2"	"chr1"	153535277	1
"GALR1"	-0.0962383606791891	2.20855618187783	"DIS3L2"	"chr18"	77250766.5	18
"COL4A1"	0.0962272273288062	2.20813604066448	"DIS3L2"	"chr13"	110205257.75	13
"LGR4"	0.0962236355964741	2.20800050760638	"DIS3L2"	"chr11"	27426353.25	11
"GXYLT1"	0.096220254267794	2.20787291798813	"DIS3L2"	"chr12"	42138184.5	12
"SEMA7A"	-0.0962166689916154	2.2077376368483	"DIS3L2"	"chr15"	74416629.25	15
"RND1"	0.0961939118723688	2.20687905523034	"DIS3L2"	"chr12"	48864137.5	12
"B4GALT5"	0.0961761525749434	2.20620915110862	"DIS3L2"	"chr20"	49681842.25	20
"ALK"	-0.0961658409025759	2.20582022927783	"DIS3L2"	"chr2"	29823291.5	2
"TTC26"	0.0961603348659466	2.20561257442904	"DIS3L2"	"chr7"	139138738	7
"DHRS7C"	0.0961477842258933	2.20513927679088	"DIS3L2"	"chr17"	9788779	17
"WNT4"	-0.0968308794263969	2.20372480607135	"DIS3L2"	"chr1"	22130990	1
"LYPD6B"	-0.0960923412111824	2.20304908901528	"DIS3L2"	"chr2"	149195710	2
"PMF1"	-0.0967957506984476	2.20241054038521	"DIS3L2"	"chr1"	156213102.5	1
"DDI1"	-0.0960718111403349	2.20227536937051	"DIS3L2"	"chr11"	104037067	11
"DDX43"	0.0960546582215482	2.20162903220695	"DIS3L2"	"chr6"	73395039.75	6
"CATIP"	0.096033233544602	2.20082186858835	"DIS3L2"	"chr2"	218357594	2
"CD209"	0.0960112553534785	2.19999400992254	"DIS3L2"	"chr19"	7746769.25	19
"RTL4"	0.0971444062957241	2.19946529895345	"DIS3L2"	"chrX"	112454951.75	24
"PDCD5"	0.0959722826905039	2.19852640994524	"DIS3L2"	"chr19"	32582215.5	19
"DDX46"	-0.0959585024687695	2.19800760650356	"DIS3L2"	"chr5"	134763965.5	5
"B4GALT1"	0.0959556362319311	2.19789970516057	"DIS3L2"	"chr9"	33166914.75	9
"CYB5B"	0.0959489066225941	2.19764637537224	"DIS3L2"	"chr16"	69430395.25	16
"TMEM52"	0.0959282176692053	2.19686765338847	"DIS3L2"	"chr1"	1918728.75	1
"PTPRF"	0.0959119521200823	2.19625552589463	"DIS3L2"	"chr1"	43585350.75	1
"TRMU"	-0.0958922156241561	2.1955128928608	"DIS3L2"	"chr22"	46344909.6666667	22
"RARS2"	-0.0958597075838331	2.19428998160457	"DIS3L2"	"chr6"	87566224.75	6
"ZNF771"	0.0958134231406912	2.19254942459351	"DIS3L2"	"chr16"	30410582.25	16
"EXOC3L2"	0.0957937448979175	2.19180962663873	"DIS3L2"	"chr19"	45226445.25	19
"MRPL16"	-0.0957936641807435	2.19180659236405	"DIS3L2"	"chr11"	59809678.25	11
"SRSF10"	0.0957525227507945	2.19026030816889	"DIS3L2"	"chr1"	23979227.6666667	1
"CELA3B"	-0.0956881794981764	2.18784311859589	"DIS3L2"	"chr1"	21980414	1
"TSGA13"	-0.0956744321772692	2.18732684964432	"DIS3L2"	"chr7"	130681211	7
"DGKI"	0.0956653763707967	2.18698680077937	"DIS3L2"	"chr7"	137623920	7
"TMEM212"	0.0956157412260753	2.18512346597876	"DIS3L2"	"chr3"	171848096.75	3
"TMEM206"	0.0955636558355733	2.18316902604516	"DIS3L2"	"chr1"	212393383.666667	1
"KLF10"	0.0955461195497399	2.18251120104437	"DIS3L2"	"chr8"	102651772.75	8
"CAVIN2"	0.0955281290474571	2.18183644335964	"DIS3L2"	"chr2"	191846699.5	2
"CLUL1"	-0.0955259345962916	2.18175414489864	"DIS3L2"	"chr18"	624305.75	18
"ATG9A"	0.0955151802276742	2.18135084710421	"DIS3L2"	"chr2"	219227131	2
"FAM198A"	0.0955105396948068	2.18117683509625	"DIS3L2"	"chr3"	43032869.5	3
"BTF3"	0.0954941373797517	2.18056183369756	"DIS3L2"	"chr5"	73501823	5
"CARD11"	-0.0954444167300711	2.17869811336078	"DIS3L2"	"chr7"	2942427.5	7
"NDFIP2"	-0.0954070915130494	2.17729955996304	"DIS3L2"	"chr13"	79481303.6666667	13
"LYPLA2"	0.0954033318603288	2.17715871364803	"DIS3L2"	"chr1"	23793619	1
"ALPP"	0.095400836538916	2.17706523504143	"DIS3L2"	"chr2"	232379341.5	2
"AGAP6"	-0.0953828621872167	2.17639194896977	"DIS3L2"	"chr10"	50006098.8571429	10
"GRIA2"	0.0953812595937758	2.17633192397549	"DIS3L2"	"chr4"	157320882.75	4
"LCE3E"	0.0953088049928991	2.17361903283011	"DIS3L2"	"chr1"	152566127.8	1
"OR10V1"	-0.0952830251314007	2.17265418666838	"DIS3L2"	"chr11"	59713571.25	11
"CELF6"	-0.0952824412276299	2.17263233583202	"DIS3L2"	"chr15"	72289898.75	15
"TXNL4A"	-0.0952604090703035	2.17180793142432	"DIS3L2"	"chr18"	79988321.75	18
"IL7R"	-0.0952331227952366	2.17078715024701	"DIS3L2"	"chr5"	35868232.75	5
"STK19"	0.0952020545607852	2.16962518620589	"DIS3L2"	"chr6"	31972360.75	6
"SUPT4H1"	0.0958883440642209	2.16860170562748	"DIS3L2"	"chr17"	58351613.5	17
"SNRNP25"	-0.0951633671965098	2.16817871097003	"DIS3L2"	"chr16"	55211.5	16
"FAM171B"	0.0951615322887699	2.16811011824037	"DIS3L2"	"chr2"	186737677.25	2
"ROPN1B"	0.095146589248914	2.16755155737143	"DIS3L2"	"chr3"	125973015	3
"AQP11"	0.0951406572909457	2.16732984525598	"DIS3L2"	"chr11"	77590206	11
"UQCRH"	0.0951385873307679	2.16725248142919	"DIS3L2"	"chr1"	46308052	1
"GAS2L2"	0.095136776422924	2.16718480073092	"DIS3L2"	"chr17"	35747671.25	17
"RIC8A"	0.0951216458725517	2.16661935544866	"DIS3L2"	"chr11"	209094.25	11
"KLF6"	-0.0951214748189585	2.16661296342175	"DIS3L2"	"chr10"	3782068.25	10
"ATF5"	0.0950839728206555	2.16521180174307	"DIS3L2"	"chr19"	49931285	19
"MRPL12"	-0.095053011034155	2.16405534877017	"DIS3L2"	"chr17"	81704343.25	17
"RHOQ"	0.0950343076882383	2.16335691442791	"DIS3L2"	"chr2"	46551379.5	2
"PTGFR"	0.0950303751313412	2.16321007669255	"DIS3L2"	"chr1"	78492961.75	1
"CCDC71"	0.0950275234151631	2.16310359967218	"DIS3L2"	"chr3"	49163889.5	3
"PPM1M"	0.0950245723274193	2.16299341516581	"DIS3L2"	"chr3"	52247963.5	3
"CNOT1"	0.0950142447011845	2.16260783620281	"DIS3L2"	"chr16"	58579868.25	16
"RUNDC3B"	0.0950058652551873	2.16229501795913	"DIS3L2"	"chr7"	87720991.25	7
"CTNNBIP1"	-0.0949888556279679	2.16166009266398	"DIS3L2"	"chr1"	9871644.25	1
"COPS6"	-0.094963488397847	2.16071337779475	"DIS3L2"	"chr7"	100089786.25	7
"NKAIN1"	-0.0949609425748689	2.16061837846518	"DIS3L2"	"chr1"	31200243	1
"CARD10"	-0.0949394288835854	2.1598156643785	"DIS3L2"	"chr22"	37512620.75	22
"GPN2"	-0.0949327766921321	2.15956749031976	"DIS3L2"	"chr1"	26889475.25	1
"CDK16"	-0.0959930566473136	2.15682869215034	"DIS3L2"	"chrX"	47224992.25	24
"FAM19A5"	-0.0948270479659789	2.15562502480669	"DIS3L2"	"chr22"	48611615.75	22
"MAP2K4"	0.0948266046933749	2.15560850363126	"DIS3L2"	"chr17"	12066336	17
"ADGRE1"	0.0948254231700395	2.15556446749369	"DIS3L2"	"chr19"	6909314.75	19
"CLEC1A"	-0.0948154846139422	2.15519406939383	"DIS3L2"	"chr12"	10092411.3333333	12
"ZBTB7A"	0.0948057189093041	2.15483014512845	"DIS3L2"	"chr19"	4054886.25	19
"FCRLA"	0.0947856030438302	2.154080616065	"DIS3L2"	"chr1"	161708748.5	1
"ARMC2"	-0.0947766970525303	2.15374881635608	"DIS3L2"	"chr6"	108898372.25	6
"TOPAZ1"	-0.0947685701478885	2.15344606505593	"DIS3L2"	"chr3"	44243529.25	3
"RRP1B"	-0.0946890729893228	2.15048571359177	"DIS3L2"	"chr21"	43671029.75	21
"TCP1"	0.0946881153428996	2.1504500650747	"DIS3L2"	"chr6"	159782588.5	6
"WDR53"	0.0946754960310353	2.1499803378585	"DIS3L2"	"chr3"	196561381.75	3
"TIGIT"	-0.0946551920185597	2.14922467457905	"DIS3L2"	"chr3"	114295744.75	3
"PSMD7"	-0.0946061597646774	2.14740038267303	"DIS3L2"	"chr16"	74299434.5	16
"MUCL1"	0.0945972553063032	2.14706916918886	"DIS3L2"	"chr12"	54854739.25	12
"SPATA24"	0.0945885814339022	2.14674655790564	"DIS3L2"	"chr5"	139402488.5	5
"NAPRT"	0.0945856783030381	2.14663858600217	"DIS3L2"	"chr8"	143577675.25	8
"KCNK5"	-0.0945793727015543	2.14640408059384	"DIS3L2"	"chr6"	39202391.25	6
"IL17RC"	-0.0945740263534645	2.14620526014513	"DIS3L2"	"chr3"	9920354.5	3
"PPP4R3A"	0.0945057101992565	2.14366554618729	"DIS3L2"	"chr14"	91509592.25	14
"KIF16B"	-0.0944715805342909	2.14239732418975	"DIS3L2"	"chr20"	16462739.75	20
