"gene"	"gene_cor"	"DICER1_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"IL17D"	"-0.094983592669218"	2.16146365947401	"DICER1"	"chr13"	20704093.5	13
"PATE4"	"0.0949819347697266"	2.16140178240114	"DICER1"	"chr11"	125836785.75	11
"CTNNB1"	"-0.0956791516348438"	2.1608456216232	"DICER1"	"chr3"	41225518.75	3
"WDR7"	"0.0949205934493584"	2.15911300671488	"DICER1"	"chr18"	56708205	18
"PCYT1A"	"-0.0949128885569674"	2.15882560884384	"DICER1"	"chr3"	196253417.75	3
"ASB7"	"0.0949088917293271"	2.15867653212632	"DICER1"	"chr15"	100625244.25	15
"ATP5MF"	"-0.0948783892659372"	2.15753900234253	"DICER1"	"chr7"	99460162.75	7
"LUZP6"	"-0.0948246040354402"	2.15553393808969	"DICER1"	"chr7"	135927363.25	7
"PKD1"	"0.0948236077094105"	2.15549680500495	"DICER1"	"chr16"	2119196.25	16
"CIC"	"-0.0948179037937662"	2.15528422632013	"DICER1"	"chr19"	42287969.75	19
"COPZ1"	"-0.0947587021889081"	2.15307848372315	"DICER1"	"chr12"	54342763.75	12
"GLIS1"	"-0.0947550810495722"	2.15294360442249	"DICER1"	"chr1"	53578335.75	1
"CHRNA6"	"-0.0947542806695923"	2.15291379265334	"DICER1"	"chr8"	42761640.25	8
"ELP2"	"0.0954497760236304"	2.15235764268652	"DICER1"	"chr18"	36136017.25	18
"OSTN"	"0.0947308185730611"	2.15203999373448	"DICER1"	"chr3"	191214150.5	3
"SIRT4"	"-0.0954166346529279"	2.15113267569976	"DICER1"	"chr12"	120303793.75	12
"FUT8"	"0.0945763363348296"	2.14629116276806	"DICER1"	"chr14"	65721884.25	14
"MRPS2"	"-0.0945757872034535"	2.14627074173956	"DICER1"	"chr9"	135501841.25	9
"CEP350"	"0.0945339918922317"	2.14471675592874	"DICER1"	"chr1"	180010660.75	1
"HSPA4L"	"-0.0945272549492383"	2.14446632468428	"DICER1"	"chr4"	127795906	4
"USP8"	"0.0945252234127139"	2.14439080966862	"DICER1"	"chr15"	50465074.25	15
"SGF29"	"0.0952017255509102"	2.14319793179814	"DICER1"	"chr16"	28588356.75	16
"HOXA9"	"0.0944873774370415"	2.14298427233758	"DICER1"	"chr7"	27165361.75	7
"BRIP1"	"0.0944742060587465"	2.14249487219173	"DICER1"	"chr17"	61819083.75	17
"IGFL1"	"0.0944562308248394"	2.14182707103956	"DICER1"	"chr19"	46230033.25	19
"DYDC2"	"-0.0944054356888649"	2.13994054991996	"DICER1"	"chr10"	80362738.25	10
"PFN3"	"-0.0943605334052589"	2.13827359926232	"DICER1"	"chr5"	177400477.25	5
"SERPINA12"	"0.0943051126529007"	2.13621708140706	"DICER1"	"chr14"	94497952	14
"MMP21"	"0.0942993036426026"	2.1360015832188	"DICER1"	"chr10"	125774491.5	10
"CCR8"	"0.0942980311522191"	2.13595437884196	"DICER1"	"chr3"	39332585.5	3
"ZNF491"	"-0.094275171084346"	2.13510645171924	"DICER1"	"chr19"	11806235.25	19
"VMO1"	"-0.0942543430030828"	2.13433404572605	"DICER1"	"chr17"	4786262.5	17
"POLR3D"	"-0.0949299173797119"	2.13318397406012	"DICER1"	"chr8"	22246906.5	8
"ITGAM"	"-0.0942053919629785"	2.13251926950445	"DICER1"	"chr16"	31272775.75	16
"REV1"	"-0.0941803878413117"	2.13159259030622	"DICER1"	"chr2"	99439159.5	2
"CLSTN1"	"0.0941506229319921"	2.13048974095214	"DICER1"	"chr1"	9758854.33333333	1
"SKAP2"	"0.0941472014617214"	2.13036298742568	"DICER1"	"chr7"	26799505	7
"BAG6"	"-0.0948376899397628"	2.12979160494387	"DICER1"	"chr6"	31647659.75	6
"CCDC115"	"0.0941077921156469"	2.12890328796325	"DICER1"	"chr2"	130341924.5	2
"ADRA2C"	"0.0940977149986641"	2.12853011984277	"DICER1"	"chr4"	3766976	4
"ARNT"	"-0.0940957447928892"	2.12845716460906	"DICER1"	"chr1"	150843554	1
"DCAKD"	"0.0940929482332646"	2.12835361232047	"DICER1"	"chr17"	45032911.3333333	17
"PDAP1"	"0.0940772692456069"	2.1277730915073	"DICER1"	"chr7"	99404681.75	7
"USH1G"	"-0.0940542436436411"	2.12692070674624	"DICER1"	"chr17"	74921735.25	17
"MRPL35"	"-0.0940372238954518"	2.12629076540763	"DICER1"	"chr2"	86204516.5	2
"ZKSCAN2"	"-0.0940123006590847"	2.12536847006472	"DICER1"	"chr16"	25250755.5	16
"PAK3"	"-0.0951069718579497"	2.12430753752472	"DICER1"	"chrX"	111134068.5	24
"CSRP3"	"0.0939152872646665"	2.12178040285998	"DICER1"	"chr11"	19190327.25	11
"MRPL30"	"-0.0939000047314912"	2.12121545792	"DICER1"	"chr2"	99188863.5	2
"PLOD1"	"0.09458372552293"	2.12046445325742	"DICER1"	"chr1"	11953406.25	1
"SLC19A1"	"0.0938759891055385"	2.12032783533279	"DICER1"	"chr21"	45533473.25	21
"ENGASE"	"0.0938253258895084"	2.11845593773514	"DICER1"	"chr17"	79078382.75	17
"TMEM209"	"0.0938182603593945"	2.11819494892451	"DICER1"	"chr7"	130195483.25	7
"MEI1"	"0.0937561087544039"	2.11589988422702	"DICER1"	"chr22"	41723564.5	22
"ELP5"	"0.0937099369208175"	2.11419572933494	"DICER1"	"chr17"	7253775.5	17
"PSMG2"	"0.0937052700404892"	2.11402351879781	"DICER1"	"chr18"	12718097.5	18
"HSPB2"	"0.0936917783259469"	2.11352570735415	"DICER1"	"chr11"	111913182.5	11
"ACOXL"	"-0.093674320364078"	2.11288164033658	"DICER1"	"chr2"	110793633.75	2
"ASB10"	"0.0936668714961408"	2.11260686399803	"DICER1"	"chr7"	151186876.5	7
"ZFYVE28"	"0.0936569747363712"	2.11224181737613	"DICER1"	"chr4"	2341062	4
"LCE3C"	"-0.0936569556990983"	2.11224111520859	"DICER1"	"chr1"	152600809.833333	1
"NCOA5"	"0.0936255978940499"	2.11108468187004	"DICER1"	"chr20"	46068232.25	20
"ACVR2B"	"0.0936231243539439"	2.11099347489401	"DICER1"	"chr3"	38477955	3
"CTSF"	"-0.0935878831479672"	2.10969424367368	"DICER1"	"chr11"	66567841.75	11
"ESRP2"	"-0.0935186060432001"	2.10714141357459	"DICER1"	"chr16"	68233917	16
"CSRNP1"	"0.0934974262666454"	2.10636126491387	"DICER1"	"chr3"	39146215.5	3
"C17orf50"	"-0.0934936783955367"	2.10622322900569	"DICER1"	"chr17"	35764108	17
"KLHL20"	"0.0934755648240181"	2.10555616281871	"DICER1"	"chr1"	173729508.75	1
"MRPL49"	"-0.093461773189986"	2.10504833277133	"DICER1"	"chr11"	65123488.25	11
"ORC5"	"0.0934578947725567"	2.10490553455403	"DICER1"	"chr7"	104205220	7
"SOWAHD"	"-0.0945567251059568"	2.1042400639566	"DICER1"	"chrX"	119758865.25	24
"SULF2"	"-0.0934140387021916"	2.10329115770487	"DICER1"	"chr20"	47710256.5	20
"FAM107B"	"-0.0934046738291164"	2.10294651161221	"DICER1"	"chr10"	14528278	10
"BCL2L12"	"0.0933906516140289"	2.10243052017573	"DICER1"	"chr19"	49667034.75	19
"ZW10"	"0.0933590661324613"	2.10126847115894	"DICER1"	"chr11"	113762167.5	11
"CAMK4"	"-0.0932960138555756"	2.09894972530516	"DICER1"	"chr5"	111342921	5
"PLXNA1"	"-0.093281874962054"	2.09842994812486	"DICER1"	"chr3"	126996801.5	3
"KCNN2"	"0.0932675080121166"	2.09790185472283	"DICER1"	"chr5"	114474086.75	5
"GALNT11"	"0.0931486383088374"	2.09353511514402	"DICER1"	"chr7"	152103480.75	7
"POLR2F"	"-0.0938462202627255"	2.09349778922487	"DICER1"	"chr22"	37957357.5	22
"CELF2"	"-0.0931373499487142"	2.09312067406023	"DICER1"	"chr10"	11238065	10
"RPP38"	"0.0931339186306932"	2.09299470492013	"DICER1"	"chr10"	15103434.5	10
"ZNF675"	"-0.0938305712676878"	2.09292750707642	"DICER1"	"chr19"	23657690.6	19
"MMP16"	"-0.0931176374004455"	2.09239704806419	"DICER1"	"chr8"	88207386.75	8
"OR2T33"	"0.0931022441744679"	2.09183206886982	"DICER1"	"chr1"	248273502.333333	1
"RNASE7"	"-0.0930992955682177"	2.09172385479351	"DICER1"	"chr14"	21043095.75	14
"CTDSP1"	"0.0930914784670968"	2.09143698047541	"DICER1"	"chr2"	218402147	2
"IL12A"	"0.0930403393892369"	2.08956076104611	"DICER1"	"chr3"	159990227	3
"FADS6"	"-0.0930202474369264"	2.08882385240206	"DICER1"	"chr17"	74890332.25	17
"MICU2"	"-0.0929810884951195"	2.08738801049505	"DICER1"	"chr13"	21585459.75	13
"RFX8"	"-0.0929790452127892"	2.08731310330749	"DICER1"	"chr2"	101417089	2
"DACH2"	"-0.0940680611779403"	2.08650046614556	"DICER1"	"chrX"	86609577.25	24
"ZNF223"	"-0.0929335082288139"	2.08564406492328	"DICER1"	"chr19"	44062186.25	19
"SYTL2"	"-0.0929208416725028"	2.08517992730308	"DICER1"	"chr11"	85707312	11
"PCLAF"	"-0.0935912348337363"	2.08421551563235	"DICER1"	"chr15"	64381176.25	15
"SOWAHC"	"-0.092893640098209"	2.08418336545822	"DICER1"	"chr2"	109614973	2
"ZNF524"	"0.0928923324688141"	2.0841354650617	"DICER1"	"chr19"	55602310.75	19
"OST4"	"0.0928401997064009"	2.08222622475503	"DICER1"	"chr2"	27071435.25	2
"OR4A16"	"-0.0928360625948443"	2.08207475115396	"DICER1"	"chr11"	55343414.75	11
"WDTC1"	"0.0927903293367825"	2.08040067877484	"DICER1"	"chr1"	27276606.25	1
"THEM4"	"-0.0927755740127901"	2.0798607053355	"DICER1"	"chr1"	151902223	1
"SMIM19"	"-0.0927720235827538"	2.07973078750555	"DICER1"	"chr8"	42546552	8
"OR5AN1"	"-0.0927659649504866"	2.07950909879693	"DICER1"	"chr11"	59364856.25	11
"GSR"	"-0.0927582838919192"	2.07922806202585	"DICER1"	"chr8"	30707884.75	8
"XRCC4"	"0.0927562058219408"	2.07915203235254	"DICER1"	"chr5"	83151952	5
"CUEDC1"	"0.0927361444716135"	2.07841812751009	"DICER1"	"chr17"	57885358.5	17
"GATA3"	"-0.0927227476728549"	2.07792810606916	"DICER1"	"chr10"	8057739.25	10
"PHF12"	"0.0933585604101225"	2.07576388916194	"DICER1"	"chr17"	28923119.75	17
"AGPAT1"	"0.0926555415829412"	2.07547076888592	"DICER1"	"chr6"	32171086.75	6
"MFAP3L"	"0.0926508690678614"	2.0752999775004	"DICER1"	"chr4"	169992148.5	4
"CYP2A13"	"0.0926489250877342"	2.07522892258909	"DICER1"	"chr19"	41089473	19
"DBR1"	"0.0926253591139341"	2.07436765587037	"DICER1"	"chr3"	138171770.75	3
"IL1A"	"-0.0926195582779125"	2.07415568055426	"DICER1"	"chr2"	112781173.5	2
"CNOT10"	"-0.0926050704521271"	2.07362631200052	"DICER1"	"chr3"	32700760	3
"METTL2A"	"0.0925965087981777"	2.07331351152871	"DICER1"	"chr17"	62425228	17
"ZNF107"	"-0.0925900358000886"	2.0730770362607	"DICER1"	"chr7"	64707001.25	7
"CMA1"	"-0.0925845407263745"	2.07287629793353	"DICER1"	"chr14"	24507596.75	14
"GPS2"	"-0.0932741936580455"	2.07270371476448	"DICER1"	"chr17"	7314383.25	17
"USF2"	"-0.092550152211195"	2.071620291155	"DICER1"	"chr19"	35269617	19
"CSTL1"	"-0.0924405861313564"	2.06762109902967	"DICER1"	"chr20"	23440321	20
"NYX"	"-0.0935423093822818"	2.06750050971345	"DICER1"	"chrX"	41467340	24
"SAV1"	"-0.0924217542890958"	2.06693413036376	"DICER1"	"chr14"	50666634.25	14
"KIAA2013"	"0.0924197288170614"	2.06686024993252	"DICER1"	"chr1"	11925724.5	1
"KRTAP8-1"	"0.0923964731587334"	2.06601208137422	"DICER1"	"chr21"	30813188	21
"ITPRIP"	"-0.0923854636653796"	2.06561061093119	"DICER1"	"chr10"	104315677.25	10
"GIMAP4"	"0.0923454923960037"	2.06415336095418	"DICER1"	"chr7"	150571836.25	7
"ACVR1B"	"-0.092319236159821"	2.06319641262878	"DICER1"	"chr12"	51978249	12
"TGFBRAP1"	"0.0923156066388298"	2.06306414711912	"DICER1"	"chr2"	105305604.5	2
"PLCE1"	"-0.0922987947629055"	2.0624515523178	"DICER1"	"chr10"	94198254.75	10
"ECHDC2"	"0.0922966527049642"	2.06237350623716	"DICER1"	"chr1"	52911570	1
"FXYD7"	"-0.0922671028403853"	2.0612970085628	"DICER1"	"chr19"	35147320.25	19
"BCL11B"	"0.0922390734850466"	2.06027616890666	"DICER1"	"chr14"	99237290.25	14
"KDM7A"	"0.0929256996596391"	2.0600875619002	"DICER1"	"chr7"	140142530.75	7
"PABPN1"	"0.0929219196104674"	2.05995093323304	"DICER1"	"chr14"	23321582	14
"MYO7B"	"-0.0921962502922419"	2.05871703230283	"DICER1"	"chr2"	127587736.5	2
"ERP27"	"-0.0921610346483693"	2.05743532964107	"DICER1"	"chr12"	14938133.75	12
"ITM2A"	"-0.0932612693406198"	2.0573806439784	"DICER1"	"chrX"	79366128.25	24
"RABEPK"	"0.0921470533209382"	2.05692658097124	"DICER1"	"chr9"	125217803	9
"TIMM8A"	"-0.0932403927900936"	2.056629923322	"DICER1"	"chrX"	101348135.75	24
"ATP5MD"	"-0.0921290065248801"	2.05626999442333	"DICER1"	"chr10"	103392426.25	10
"MNDA"	"-0.0921244998191683"	2.05610604620743	"DICER1"	"chr1"	158844838.5	1
"C8orf86"	"-0.092091617207516"	2.05491002129254	"DICER1"	"chr8"	38528590.25	8
"NOSIP"	"-0.0920827273126234"	2.05458673421899	"DICER1"	"chr19"	49559449.75	19
"LYSMD4"	"0.0920747485810487"	2.05429660440013	"DICER1"	"chr15"	99729541.75	15
"PTPRF"	"0.0920718075916165"	2.05418966678791	"DICER1"	"chr1"	43585350.75	1
"PSAP"	"-0.0920115572323662"	2.05199952484552	"DICER1"	"chr10"	71830859.75	10
"RPL36A"	"0.0930701891072037"	2.05051463674646	"DICER1"	"chrX"	101391240.5	24
"FZD2"	"-0.0919684347124676"	2.05043272618675	"DICER1"	"chr17"	44558212.75	17
"STMN1"	"0.0919484087181132"	2.04970531703685	"DICER1"	"chr1"	25903426.25	1
"TMEM199"	"0.0919251860483971"	2.04886195973661	"DICER1"	"chr17"	28358405.5	17
"CDC42EP3"	"-0.091914151478186"	2.04846128922246	"DICER1"	"chr2"	37646393.75	2
"PPP1R13L"	"-0.0925904196686713"	2.04798702720857	"DICER1"	"chr19"	45396663	19
"RSPH10B"	"0.091900202900382"	2.0479548671141	"DICER1"	"chr7"	5961612.75	7
"F11R"	"0.0918964732220497"	2.04781946692693	"DICER1"	"chr1"	161005967.5	1
"THEM6"	"-0.0918331599898362"	2.04552167751193	"DICER1"	"chr8"	142727533.25	8
"ZNF845"	"0.0918105353080234"	2.04470089370884	"DICER1"	"chr19"	53351193.2	19
"FAM129B"	"-0.0918069421936338"	2.04457055733389	"DICER1"	"chr9"	127519933.75	9
"INPP4A"	"-0.0918052865511002"	2.04451050210622	"DICER1"	"chr2"	98540121.5	2
"STRIP1"	"0.0918011884579265"	2.04436185559404	"DICER1"	"chr1"	110041517.5	1
"CACNG2"	"0.0917438334222792"	2.04228204763188	"DICER1"	"chr22"	36673731.5	22
"MLEC"	"-0.0917188652005721"	2.04137698867208	"DICER1"	"chr12"	120690851	12
"N6AMT1"	"0.0916998946569058"	2.04068947343549	"DICER1"	"chr21"	28883948	21
"NBAS"	"0.0916821207802826"	2.04004543440402	"DICER1"	"chr2"	15465436.25	2
"MTRR"	"-0.0923269702581641"	2.03850452972078	"DICER1"	"chr5"	7876957	5
"CORO2B"	"-0.0916337705267256"	2.03829398236664	"DICER1"	"chr15"	68690722.75	15
"PSMB10"	"-0.0916169065841481"	2.0376832796697	"DICER1"	"chr16"	67935786.25	16
"PQBP1"	"-0.0933296629649902"	2.03644268887917	"DICER1"	"chrX"	48900736.5	24
"TSC1"	"-0.0915823912547638"	2.03643365015876	"DICER1"	"chr9"	132910302.25	9
"HAND2"	"0.0915704828932474"	2.03600259826364	"DICER1"	"chr4"	173529095.5	4
"TRNP1"	"-0.0915625618767371"	2.03571590380916	"DICER1"	"chr1"	26993878	1
"PXT1"	"-0.0915461110717593"	2.03512054693034	"DICER1"	"chr6"	36426000.5	6
"OR10Q1"	"-0.091465868311282"	2.03221782788489	"DICER1"	"chr11"	58228679.25	11
"DOHH"	"0.0914402907330988"	2.03129302459575	"DICER1"	"chr19"	3493889.75	19
"ADAM32"	"-0.0914311734626274"	2.03096342537377	"DICER1"	"chr8"	39161271	8
"MMP17"	"-0.0914222760809613"	2.03064180175486	"DICER1"	"chr12"	131837919.75	12
"KIF1B"	"0.0914215549126331"	2.03061573401751	"DICER1"	"chr1"	10280194.25	1
"CERK"	"-0.0913960160590123"	2.0296927033029	"DICER1"	"chr22"	46711771.5	22
"FOXC2"	"0.0913709883122442"	2.02878835343274	"DICER1"	"chr16"	86567646.75	16
"MRPS5"	"-0.0913559440861818"	2.02824484623497	"DICER1"	"chr2"	95113774.5	2
"CHIC2"	"0.09135283614495"	2.02813257400965	"DICER1"	"chr4"	54064242.5	4
"EXOC3L4"	"-0.0913432398155885"	2.02778593332046	"DICER1"	"chr14"	103101385.25	14
"VNN2"	"0.0913419472985568"	2.02773924705645	"DICER1"	"chr6"	132757649.25	6
"CHERP"	"-0.0913191985447479"	2.02691764241988	"DICER1"	"chr19"	16533354.25	19
"METTL15"	"0.0912953948827447"	2.0260581205948	"DICER1"	"chr11"	28137831.25	11
"LRRC10B"	"-0.0912499077196213"	2.02441615211185	"DICER1"	"chr11"	61509266	11
"MAGEE2"	"-0.0923301566405397"	2.02403425158465	"DICER1"	"chrX"	75784706.5	24
"IRF4"	"0.0912292911100095"	2.02367217030018	"DICER1"	"chr6"	393317	6
"CDH20"	"0.0912083627953211"	2.02291708320487	"DICER1"	"chr18"	61492790.5	18
"WSB2"	"0.0911764304502376"	2.02176525185033	"DICER1"	"chr12"	118035849.75	12
"THBD"	"-0.0911532157736141"	2.02092808608227	"DICER1"	"chr20"	23049044.25	20
"RBM25"	"0.0911497171499258"	2.02080193437798	"DICER1"	"chr14"	73077245	14
"SLF1"	"-0.0911310549680203"	2.02012909036561	"DICER1"	"chr5"	94658326	5
"ATXN7L3"	"0.0917696433918821"	2.01851854280073	"DICER1"	"chr17"	44197655.6666667	17
"CST11"	"-0.0910549469310349"	2.01738628715683	"DICER1"	"chr20"	23452769.25	20
"SAAL1"	"0.0910386358957016"	2.01679871337918	"DICER1"	"chr11"	18099753	11
"OR13F1"	"-0.0910212302945284"	2.0161718064989	"DICER1"	"chr9"	104504466	9
"RGS1"	"0.0910139762397909"	2.0159105627396	"DICER1"	"chr1"	192575979	1
"HDAC7"	"-0.0916300578767955"	2.01352871988301	"DICER1"	"chr12"	47802850	12
"ZNF503"	"-0.0909232547624132"	2.01264482852055	"DICER1"	"chr10"	75401059.25	10
"SLC32A1"	"0.0909085811066009"	2.01211686991278	"DICER1"	"chr20"	38726333.25	20
"RPS6KL1"	"0.0907781689072809"	2.00742774617569	"DICER1"	"chr14"	74917890.25	14
"CEBPA"	"-0.0907711502827552"	2.00717554189187	"DICER1"	"chr19"	33302308	19
"RPH3AL"	"0.0907527693758213"	2.00651512691756	"DICER1"	"chr17"	321336.5	17
"HOXC11"	"-0.0907438386384315"	2.00619429097446	"DICER1"	"chr12"	53973455.5	12
"SOCS1"	"-0.0906753359842841"	2.00373421127022	"DICER1"	"chr16"	11255400.75	16
"APPBP2"	"0.0906682123088625"	2.0034784731126	"DICER1"	"chr17"	60518032	17
"HAPLN2"	"-0.0906659636866205"	2.00339775160342	"DICER1"	"chr1"	156623969.5	1
"SOX10"	"0.0906389266718869"	2.00242730137558	"DICER1"	"chr22"	37979403.5	22
"WEE2"	"0.0905886807000024"	2.0006244411721	"DICER1"	"chr7"	141716301.5	7
"ITIH6"	"-0.0916717927606335"	2.00062421992614	"DICER1"	"chrX"	54776606.5	24
"FSIP1"	"-0.0905689984780404"	1.99991845565799	"DICER1"	"chr15"	39746427.5	15
"LIMS1"	"0.0905463613547254"	1.99910663764826	"DICER1"	"chr2"	108662314	2
"FBXO30"	"0.0905219681519695"	1.99823203122983	"DICER1"	"chr6"	145806146.5	6
"WDR87"	"-0.0904911877882511"	1.99712869534759	"DICER1"	"chr19"	37894731	19
"NDUFAF5"	"-0.0911343921621848"	1.99586097032395	"DICER1"	"chr20"	13789786	20
"OR14J1"	"0.090441772185346"	1.99535802220538	"DICER1"	"chr6"	29306988.25	6
"GPC3"	"-0.0915021435283319"	1.99461441532942	"DICER1"	"chrX"	133869590.5	24
"FBXO16"	"-0.0903839223923605"	1.99328615249995	"DICER1"	"chr8"	28467959	8
"KNDC1"	"-0.0903838571869494"	1.99328381781186	"DICER1"	"chr10"	133181651.75	10
"P2RY10"	"-0.0914604843183227"	1.99314005589252	"DICER1"	"chrX"	78960728.25	24
"CALB2"	"-0.0903465324228551"	1.99194762913934	"DICER1"	"chr16"	71372260.25	16
"RLIM"	"-0.0920607612994333"	1.99161692256185	"DICER1"	"chrX"	74593523.75	24
"YES1"	"0.090296937471096"	1.99017288838671	"DICER1"	"chr18"	748510	18
"NOVA2"	"-0.0902629749717625"	1.98895801651259	"DICER1"	"chr19"	45947284.25	19
"RAPGEF2"	"0.0902514459167339"	1.98854569706976	"DICER1"	"chr4"	159322087.75	4
"PAG1"	"-0.0902458090952594"	1.98834412045774	"DICER1"	"chr8"	80987822.75	8
"FAM47E"	"-0.0902263064134912"	1.98764677167757	"DICER1"	"chr4"	76242801.875	4
"TADA3"	"0.0908660342080242"	1.98632869551934	"DICER1"	"chr3"	9790572.5	3
"SPARCL1"	"-0.0901479382461888"	1.98484585544884	"DICER1"	"chr4"	87494163.75	4
"UXS1"	"-0.0901138766421145"	1.98362910615145	"DICER1"	"chr2"	106121752.5	2
"RBKS"	"-0.0901047948019642"	1.98330474882053	"DICER1"	"chr2"	27874391.5	2
"PKP2"	"-0.0901045467589985"	1.98329589036215	"DICER1"	"chr12"	32878416.75	12
"SUMF2"	"-0.0900836476949426"	1.9825495862388	"DICER1"	"chr7"	56075247	7
"SMCO1"	"0.0900434039609579"	1.98111288933657	"DICER1"	"chr3"	196508929.5	3
"RPRD1B"	"0.0907183439652176"	1.98109257404026	"DICER1"	"chr20"	38037644.5	20
"NDUFB3"	"-0.0899856643730798"	1.97905252127258	"DICER1"	"chr2"	201078995	2
"GDF1"	"-0.0899471376297811"	1.97767834946687	"DICER1"	"chr19"	18870105.25	19
"SGK2"	"0.0899464044678554"	1.97765220377407	"DICER1"	"chr20"	43568907.5	20
"KCNN1"	"-0.0899463814936802"	1.97765138448215	"DICER1"	"chr19"	17975951.75	19
"PQLC2"	"0.0899174337021111"	1.97661920254575	"DICER1"	"chr1"	19325689.25	1
"C12orf65"	"-0.089882466116534"	1.97537274166021	"DICER1"	"chr12"	123253805.5	12
"KRTAP22-2"	"0.089879185106163"	1.97525580676999	"DICER1"	"chr21"	30590356.75	21
"TMEM52B"	"-0.089864139736635"	1.97471963652276	"DICER1"	"chr12"	10184794.25	12
"ARHGEF40"	"-0.0898371905748373"	1.97375943784192	"DICER1"	"chr14"	21075077.25	14
"CPO"	"0.0898324196439989"	1.97358947440679	"DICER1"	"chr2"	206947183.75	2
"ANAPC10"	"-0.0898292106805838"	1.97347515994444	"DICER1"	"chr4"	145088875.5	4
"ABHD17B"	"-0.0898106257452733"	1.9728131662442	"DICER1"	"chr9"	71874997.75	9
"CXCR3"	"-0.0908808637381562"	1.9726845138076	"DICER1"	"chrX"	71617171.5	24
"CRACR2A"	"-0.0897862531028834"	1.97194518677872	"DICER1"	"chr12"	3688255.5	12
"CCDC22"	"0.0908562432951187"	1.97181801362387	"DICER1"	"chrX"	49238417.75	24
"CENPT"	"-0.0897428724418095"	1.97040075978863	"DICER1"	"chr16"	67832638.5	16
"CEP128"	"0.0897423801372922"	1.970383236436	"DICER1"	"chr14"	80909213	14
"TDP2"	"0.0904058432448377"	1.97003662834424	"DICER1"	"chr6"	24664673.75	6
"C2CD4D"	"-0.0896869979618644"	1.96841244118399	"DICER1"	"chr1"	151838768.5	1
"SLC2A4"	"0.0896861828869243"	1.96838344395608	"DICER1"	"chr17"	7283489.5	17
"TNMD"	"-0.090756678289123"	1.96831587170341	"DICER1"	"chrX"	100591767.75	24
"RRN3"	"-0.0896751271577926"	1.96799014521808	"DICER1"	"chr16"	15087165	16
"WDR3"	"0.089648901534697"	1.96705735003684	"DICER1"	"chr1"	117940028.25	1
"BET1L"	"0.0896448940428302"	1.96691483110616	"DICER1"	"chr11"	205736.25	11
"MSL2"	"0.0902880853724112"	1.96587867377364	"DICER1"	"chr3"	136152065	3
"RSRP1"	"0.0895921825568966"	1.96504073650506	"DICER1"	"chr1"	25246775.6666667	1
"SLC44A1"	"-0.0895535731982706"	1.96366860481537	"DICER1"	"chr9"	105288304	9
"TMEM221"	"-0.0895275826790624"	1.96274520742717	"DICER1"	"chr19"	17447602	19
"DBNDD2"	"-0.0895216659825941"	1.96253502858657	"DICER1"	"chr20"	45408526.5	20
"POLR3F"	"-0.0901783016755011"	1.96200632113799	"DICER1"	"chr20"	18469730.75	20
"FAM83D"	"-0.0895013890345929"	1.96181481757522	"DICER1"	"chr20"	38937366.5	20
"NDUFB11"	"-0.090571226500527"	1.96180118491076	"DICER1"	"chrX"	47144563	24
"IRF2BP2"	"-0.0894965564264411"	1.9616431894776	"DICER1"	"chr1"	234609377.5	1
"MGST2"	"0.0894710028623603"	1.96073579248435	"DICER1"	"chr4"	139666039	4
"GPR160"	"0.0894524980931794"	1.96007882914402	"DICER1"	"chr3"	170084308.75	3
"LIMA1"	"-0.0894225215831653"	1.95901483006368	"DICER1"	"chr12"	50182551.25	12
"RPS29"	"0.0893966857259242"	1.95809803757299	"DICER1"	"chr14"	49586099.25	14
"SHF"	"-0.0893571253252879"	1.9566946501604	"DICER1"	"chr15"	45183243.3333333	15
"CNOT11"	"-0.0893027085530223"	1.9547650782433	"DICER1"	"chr2"	101253172.75	2
"RAP2C"	"-0.0909963691312503"	1.9544090108485	"DICER1"	"chrX"	132217203.25	24
"TMEM82"	"-0.0892832104690807"	1.95407392927981	"DICER1"	"chr1"	15743262	1
"LXN"	"0.0892677586353424"	1.95352629637245	"DICER1"	"chr3"	158672400	3
"GRXCR1"	"-0.0892618355376945"	1.95331639491405	"DICER1"	"chr4"	42893467.5	4
"ZNF334"	"-0.0892597015502069"	1.9532407739442	"DICER1"	"chr20"	46502637.3333333	20
"SPIN4"	"-0.0903190283817792"	1.95295947205657	"DICER1"	"chrX"	63350640	24
"PSKH2"	"-0.0892478089864749"	1.95281937089212	"DICER1"	"chr8"	86064396.25	8
"LGALSL"	"-0.0892419254442244"	1.95261090963896	"DICER1"	"chr2"	64455492.75	2
"CDC27"	"-0.0892372883026262"	1.95244661791662	"DICER1"	"chr17"	47160710.25	17
"TEX44"	"0.0892297896247697"	1.95218095824462	"DICER1"	"chr2"	231593150.25	2
"ZDHHC14"	"0.0892182901336204"	1.95177359543664	"DICER1"	"chr6"	157585549.75	6
"HSP90B1"	"0.089216991719009"	1.95172760257592	"DICER1"	"chr12"	103936286.5	12
"GPR84"	"-0.0892073804097598"	1.95138716487315	"DICER1"	"chr12"	54363702.5	12
"LRRC26"	"-0.0891968401364238"	1.95101385758763	"DICER1"	"chr9"	137169780	9
"ASIC5"	"0.0891850473460243"	1.95059623279251	"DICER1"	"chr4"	155856265.5	4
"PEX1"	"-0.0891827620736577"	1.95051530841621	"DICER1"	"chr7"	92520657	7
"ANTXR1"	"-0.0891639324000015"	1.94984859110335	"DICER1"	"chr2"	69035635	2
